GEO_ID,NAME,B25004_001E,B25004_001M,B25004_002E,B25004_002M,B25004_003E,B25004_003M,B25004_004E,B25004_004M,B25004_005E,B25004_005M,B25004_006E,B25004_006M,B25004_007E,B25004_007M,B25004_008E,B25004_008M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,Estimate!!Total!!For rent,Margin of Error!!Total!!For rent,"Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied",Estimate!!Total!!For sale only,Margin of Error!!Total!!For sale only,"Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use",Estimate!!Total!!For migrant workers,Margin of Error!!Total!!For migrant workers,Estimate!!Total!!Other vacant,Margin of Error!!Total!!Other vacant
1400000US36007013202,"Census Tract 132.02, Broome County, New York",137,70,23,36,22,35,0,12,47,45,0,12,0,12,45,49
1400000US36007013301,"Census Tract 133.01, Broome County, New York",298,150,48,69,93,85,0,12,95,100,0,12,0,12,62,75
1400000US36007013303,"Census Tract 133.03, Broome County, New York",66,61,0,12,0,12,0,12,0,12,0,12,0,12,66,61
1400000US36007013304,"Census Tract 133.04, Broome County, New York",221,129,87,88,0,17,88,81,0,17,0,17,0,17,46,73
1400000US36007013400,"Census Tract 134, Broome County, New York",268,131,58,66,39,43,84,71,0,12,0,12,0,12,87,66
1400000US36007013500,"Census Tract 135, Broome County, New York",323,70,75,43,35,31,26,29,0,12,0,12,0,12,187,63
1400000US36007013600,"Census Tract 136, Broome County, New York",383,132,115,81,27,42,0,12,0,12,54,61,0,12,187,106
1400000US36007013700,"Census Tract 137, Broome County, New York",141,104,122,104,0,12,0,12,0,12,10,15,0,12,9,15
1400000US36007013800,"Census Tract 138, Broome County, New York",100,79,0,12,31,41,0,12,0,12,8,12,0,12,61,57
1400000US36007013900,"Census Tract 139, Broome County, New York",210,105,23,36,0,12,24,39,0,12,0,12,0,12,163,99
1400000US36007014000,"Census Tract 140, Broome County, New York",262,100,64,58,0,12,0,12,0,12,0,12,0,12,198,97
1400000US36007014100,"Census Tract 141, Broome County, New York",185,90,30,33,0,12,22,37,0,12,24,37,0,12,109,74
1400000US36007014200,"Census Tract 142, Broome County, New York",141,83,0,12,28,45,0,12,0,12,0,12,0,12,113,72
1400000US36007014301,"Census Tract 143.01, Broome County, New York",219,118,0,17,75,75,37,59,0,17,36,58,0,17,71,76
1400000US36007014302,"Census Tract 143.02, Broome County, New York",146,83,51,57,0,17,0,17,0,17,0,17,0,17,95,66
1400000US36007014400,"Census Tract 144, Broome County, New York",217,149,124,125,0,12,0,12,0,12,0,12,0,12,93,98
1400000US36007014500,"Census Tract 145, Broome County, New York",113,76,23,36,0,12,0,12,0,12,24,37,0,12,66,62
1400000US36007014600,"Census Tract 146, Broome County, New York",245,117,0,17,0,17,0,17,0,17,44,76,0,17,201,136
1400000US36009940000,"Census Tract 9400, Cattaraugus County, New York",10,11,0,12,0,12,0,12,0,12,0,12,0,12,10,11
1400000US36009940200,"Census Tract 9402, Cattaraugus County, New York",1,3,0,12,0,12,0,12,0,12,0,12,0,12,1,3
1400000US36009940300,"Census Tract 9403, Cattaraugus County, New York",518,48,144,32,31,12,18,10,15,11,84,24,0,17,226,30
1400000US36009960100,"Census Tract 9601, Cattaraugus County, New York",381,82,0,12,19,21,0,12,28,31,192,65,0,12,142,65
1400000US36009960200,"Census Tract 9602, Cattaraugus County, New York",543,111,67,48,22,22,63,59,0,12,261,79,0,12,130,79
1400000US36009960300,"Census Tract 9603, Cattaraugus County, New York",586,89,8,8,0,12,16,15,26,29,383,86,0,12,153,66
1400000US36009960400,"Census Tract 9604, Cattaraugus County, New York",267,65,0,12,10,16,0,12,10,16,71,44,0,12,176,62
1400000US36009960500,"Census Tract 9605, Cattaraugus County, New York",392,65,13,16,0,17,32,23,7,10,175,46,0,17,165,51
1400000US36009960600,"Census Tract 9606, Cattaraugus County, New York",552,59,10,16,9,15,43,27,20,20,418,64,0,12,52,34
1400000US36009960702,"Census Tract 9607.02, Cattaraugus County, New York",2393,83,12,14,11,14,40,28,7,11,2235,98,0,12,88,36
1400000US36009960800,"Census Tract 9608, Cattaraugus County, New York",799,91,0,12,0,12,56,53,10,17,558,97,0,12,175,66
1400000US36009961000,"Census Tract 9610, Cattaraugus County, New York",526,92,0,12,50,46,29,33,13,19,159,49,0,12,275,94
1400000US36009961100,"Census Tract 9611, Cattaraugus County, New York",220,70,16,17,9,15,22,24,0,12,104,52,0,12,69,44
1400000US36009961200,"Census Tract 9612, Cattaraugus County, New York",185,89,27,42,0,12,15,19,10,16,66,53,0,12,67,68
1400000US36009961300,"Census Tract 9613, Cattaraugus County, New York",196,59,5,8,32,29,0,17,10,15,71,35,0,17,78,40
1400000US36009961400,"Census Tract 9614, Cattaraugus County, New York",640,78,39,35,0,12,9,15,30,28,483,69,0,12,79,43
1400000US36009961500,"Census Tract 9615, Cattaraugus County, New York",170,63,19,32,0,12,93,55,24,37,0,12,0,12,34,34
1400000US36009961600,"Census Tract 9616, Cattaraugus County, New York",236,106,75,67,0,12,0,12,7,11,0,12,0,12,154,89
1400000US36009961700,"Census Tract 9617, Cattaraugus County, New York",292,139,90,71,0,12,35,45,0,12,34,45,0,12,133,110
1400000US36009961800,"Census Tract 9618, Cattaraugus County, New York",286,153,84,88,61,92,57,91,0,12,20,33,0,12,64,79
1400000US36009962200,"Census Tract 9622, Cattaraugus County, New York",894,73,18,27,0,12,7,11,7,10,791,71,0,12,71,43
1400000US36011040100,"Census Tract 401, Cayuga County, New York",616,119,6,9,0,12,52,51,24,37,430,95,24,37,80,44
1400000US36011040200,"Census Tract 402, Cayuga County, New York",424,87,17,27,0,12,17,16,20,24,265,69,0,12,105,52
1400000US36011040300,"Census Tract 403, Cayuga County, New York",297,64,9,13,16,23,3,4,10,15,150,44,0,12,109,48
1400000US36011040400,"Census Tract 404, Cayuga County, New York",143,68,30,42,17,18,23,34,8,13,11,19,0,12,54,32
1400000US36011040500,"Census Tract 405, Cayuga County, New York",58,31,0,12,0,12,0,12,0,12,10,15,0,12,48,29
1400000US36011040600,"Census Tract 406, Cayuga County, New York",87,63,18,29,0,12,0,12,25,39,9,15,0,12,35,39
1400000US36011040700,"Census Tract 407, Cayuga County, New York",275,101,0,12,0,12,0,12,12,20,227,93,0,12,36,56
1400000US36011040800,"Census Tract 408, Cayuga County, New York",647,81,45,37,7,12,0,12,9,15,475,67,0,12,111,48
1400000US36011040900,"Census Tract 409, Cayuga County, New York",259,52,5,7,9,14,5,8,19,21,127,34,0,12,94,35
1400000US36011041000,"Census Tract 410, Cayuga County, New York",728,84,18,20,10,15,14,15,19,21,502,77,0,12,165,56
1400000US36011041100,"Census Tract 411, Cayuga County, New York",325,65,0,12,10,15,18,20,14,20,228,59,0,12,55,43
1400000US36011041200,"Census Tract 412, Cayuga County, New York",530,100,14,22,7,10,19,21,0,12,372,97,0,12,118,56
1400000US36011041300,"Census Tract 413, Cayuga County, New York",144,85,24,40,18,27,28,43,0,12,25,38,0,12,49,56
1400000US36011041400,"Census Tract 414, Cayuga County, New York",256,132,163,115,0,12,40,64,0,12,14,22,0,12,39,62
1400000US36011041500,"Census Tract 415, Cayuga County, New York",109,87,0,12,0,12,0,12,0,12,0,12,0,12,109,87
1400000US36011041600,"Census Tract 416, Cayuga County, New York",148,67,31,36,24,35,21,30,0,12,0,12,0,12,72,54
1400000US36011041700,"Census Tract 417, Cayuga County, New York",200,87,50,57,0,12,21,23,28,44,0,12,0,12,101,70
1400000US36011041800,"Census Tract 418, Cayuga County, New York",294,153,44,70,39,64,0,12,37,57,79,87,0,12,95,83
1400000US36011042100,"Census Tract 421, Cayuga County, New York",156,81,121,71,0,12,0,12,0,12,9,15,0,12,26,40
1400000US36011990200,"Census Tract 9902, Cayuga County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36013030100,"Census Tract 301, Chautauqua County, New York",254,116,69,72,27,42,0,12,0,12,38,42,0,12,120,79
1400000US36013030200,"Census Tract 302, Chautauqua County, New York",373,134,91,82,24,39,51,60,10,16,19,31,0,12,178,97
1400000US36013030300,"Census Tract 303, Chautauqua County, New York",256,64,68,43,30,28,11,17,11,17,0,12,0,12,136,59
1400000US36013030400,"Census Tract 304, Chautauqua County, New York",229,97,90,78,0,12,38,43,0,12,68,70,0,12,33,55
1400000US36013030500,"Census Tract 305, Chautauqua County, New York",352,116,133,89,61,60,9,14,0,12,0,12,0,12,149,83
1400000US36013030600,"Census Tract 306, Chautauqua County, New York",215,110,0,12,22,34,0,12,26,43,0,12,0,12,167,98
1400000US36013030700,"Census Tract 307, Chautauqua County, New York",284,117,9,13,0,12,10,15,0,12,0,12,0,12,265,121
1400000US36013030800,"Census Tract 308, Chautauqua County, New York",420,137,130,85,87,68,0,12,0,12,30,49,0,12,173,102
1400000US36013035100,"Census Tract 351, Chautauqua County, New York",556,131,63,49,0,12,22,32,0,12,376,101,0,12,95,60
1400000US36013035300,"Census Tract 353, Chautauqua County, New York",104,58,0,12,0,12,0,12,17,27,50,41,0,12,37,32
1400000US36013035400,"Census Tract 354, Chautauqua County, New York",153,82,0,12,47,53,81,66,0,12,25,39,0,12,0,12
1400000US36013035500,"Census Tract 355, Chautauqua County, New York",168,80,44,49,0,12,26,41,0,12,26,41,0,12,72,59
1400000US36013035600,"Census Tract 356, Chautauqua County, New York",205,97,24,37,0,12,36,42,0,12,41,49,0,12,104,74
1400000US36013035700,"Census Tract 357, Chautauqua County, New York",137,70,0,12,0,12,57,53,0,12,12,18,0,12,68,53
1400000US36013035800,"Census Tract 358, Chautauqua County, New York",387,122,96,68,66,53,56,61,0,12,143,78,0,12,26,41
1400000US36013035901,"Census Tract 359.01, Chautauqua County, New York",282,178,16,24,0,17,117,124,0,17,149,143,0,17,0,17
1400000US36013035902,"Census Tract 359.02, Chautauqua County, New York",8,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36013036000,"Census Tract 360, Chautauqua County, New York",450,119,0,12,0,12,44,44,0,12,275,101,0,12,131,60
1400000US36013036100,"Census Tract 361, Chautauqua County, New York",619,77,5,7,0,12,23,19,20,21,395,66,0,12,176,56
1400000US36013036300,"Census Tract 363, Chautauqua County, New York",603,132,0,12,8,13,64,55,0,12,392,115,0,12,139,85
1400000US36013036401,"Census Tract 364.01, Chautauqua County, New York",2127,90,10,16,10,14,2,5,0,12,2020,120,26,42,59,53
1400000US36013036402,"Census Tract 364.02, Chautauqua County, New York",1027,109,0,12,0,12,52,42,5,9,857,114,0,12,113,64
1400000US36013036500,"Census Tract 365, Chautauqua County, New York",429,134,0,12,54,87,0,12,0,12,294,112,0,12,81,73
1400000US36013036600,"Census Tract 366, Chautauqua County, New York",649,83,19,21,0,12,47,38,0,12,491,69,0,12,92,54
1400000US36013036700,"Census Tract 367, Chautauqua County, New York",446,66,14,15,0,12,6,10,0,12,363,58,7,11,56,29
1400000US36013036800,"Census Tract 368, Chautauqua County, New York",723,104,18,23,0,12,49,38,5,7,575,108,0,12,76,45
1400000US36013036901,"Census Tract 369.01, Chautauqua County, New York",227,55,19,17,0,12,23,25,0,12,92,43,0,12,93,51
1400000US36013036902,"Census Tract 369.02, Chautauqua County, New York",1159,130,8,11,0,12,9,10,5,8,1093,134,0,12,44,53
1400000US36013037000,"Census Tract 370, Chautauqua County, New York",145,83,0,12,0,12,0,12,0,12,82,70,0,12,63,58
1400000US36013037100,"Census Tract 371, Chautauqua County, New York",694,125,0,12,0,12,78,67,0,12,492,114,0,12,124,91
1400000US36013037200,"Census Tract 372, Chautauqua County, New York",165,65,40,32,0,12,9,15,0,12,39,42,0,12,77,46
1400000US36013037300,"Census Tract 373, Chautauqua County, New York",370,127,92,83,0,12,18,28,0,12,91,88,0,12,169,108
1400000US36013037400,"Census Tract 374, Chautauqua County, New York",266,70,15,24,5,8,0,12,0,12,159,54,0,12,87,46
1400000US36013037500,"Census Tract 375, Chautauqua County, New York",318,130,8,14,0,12,0,12,8,14,177,102,0,12,125,111
1400000US36013037600,"Census Tract 376, Chautauqua County, New York",142,79,0,12,0,12,0,12,24,34,16,17,0,12,102,69
1400000US36013990000,"Census Tract 9900, Chautauqua County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36015000100,"Census Tract 1, Chemung County, New York",194,77,91,62,0,12,0,12,0,12,5,9,0,12,98,66
1400000US36015000200,"Census Tract 2, Chemung County, New York",179,85,117,80,0,12,0,12,26,42,0,12,0,12,36,42
1400000US36015000300,"Census Tract 3, Chemung County, New York",12,18,0,12,0,12,0,12,0,12,0,12,0,12,12,18
1400000US36015000400,"Census Tract 4, Chemung County, New York",95,62,50,53,0,12,0,12,0,12,0,12,0,12,45,44
1400000US36015000500,"Census Tract 5, Chemung County, New York",323,105,94,76,43,45,0,12,0,12,0,12,0,12,186,78
1400000US36015000600,"Census Tract 6, Chemung County, New York",263,119,63,61,0,12,5,9,0,12,0,12,0,12,195,107
1400000US36015000700,"Census Tract 7, Chemung County, New York",271,104,98,92,11,20,17,27,0,12,0,12,0,12,145,75
1400000US36015000900,"Census Tract 9, Chemung County, New York",276,106,0,12,31,48,0,12,0,12,31,51,0,12,214,102
1400000US36015001000,"Census Tract 10, Chemung County, New York",228,96,71,67,0,12,9,14,0,12,0,12,0,12,148,85
1400000US36015001100,"Census Tract 11, Chemung County, New York",200,103,24,39,0,12,27,42,0,12,0,12,0,12,149,96
1400000US36015010100,"Census Tract 101, Chemung County, New York",206,42,8,13,0,12,21,21,0,12,115,44,0,12,62,35
1400000US36015010200,"Census Tract 102, Chemung County, New York",181,104,0,17,0,17,5,8,16,25,16,24,0,17,144,99
1400000US36015010300,"Census Tract 103, Chemung County, New York",210,148,50,80,0,17,89,104,0,17,18,30,0,17,53,84
1400000US36015010400,"Census Tract 104, Chemung County, New York",117,79,68,62,0,12,0,12,0,12,25,38,0,12,24,37
1400000US36015010500,"Census Tract 105, Chemung County, New York",135,89,0,12,25,39,0,12,0,12,0,12,0,12,110,82
1400000US36015010600,"Census Tract 106, Chemung County, New York",120,68,0,12,0,12,29,44,0,12,0,12,0,12,91,62
1400000US36015010700,"Census Tract 107, Chemung County, New York",201,119,82,87,0,17,38,59,0,17,42,65,0,17,39,60
1400000US36015010800,"Census Tract 108, Chemung County, New York",216,115,25,40,0,12,0,12,0,12,53,39,0,12,138,104
1400000US36015010900,"Census Tract 109, Chemung County, New York",209,152,0,17,0,17,0,17,0,17,69,105,0,17,140,139
1400000US36015011000,"Census Tract 110, Chemung County, New York",272,74,0,12,0,12,7,11,16,26,106,57,0,12,143,54
1400000US36015011100,"Census Tract 111, Chemung County, New York",256,162,93,104,0,17,63,98,0,17,46,73,0,17,54,61
1400000US36015011200,"Census Tract 112, Chemung County, New York",260,77,37,39,7,11,62,42,6,11,16,17,0,12,132,59
1400000US36017970100,"Census Tract 9701, Chenango County, New York",314,115,7,9,35,26,6,10,19,16,107,77,0,17,140,83
1400000US36017970200,"Census Tract 9702, Chenango County, New York",1006,83,5,7,11,12,23,17,106,39,735,83,0,12,126,41
1400000US36017970300,"Census Tract 9703, Chenango County, New York",175,113,33,51,30,47,38,43,32,49,0,12,0,12,42,49
1400000US36017970400,"Census Tract 9704, Chenango County, New York",247,100,122,72,0,12,0,12,26,39,8,12,0,12,91,64
1400000US36017970500,"Census Tract 9705, Chenango County, New York",507,95,40,30,11,17,40,29,23,27,161,63,0,17,232,71
1400000US36017970601,"Census Tract 9706.01, Chenango County, New York",233,89,0,12,0,12,27,42,18,18,95,62,0,12,93,57
1400000US36017970602,"Census Tract 9706.02, Chenango County, New York",493,149,0,12,17,22,83,74,0,12,316,130,0,12,77,61
1400000US36017970700,"Census Tract 9707, Chenango County, New York",361,55,5,6,6,10,7,10,48,27,238,41,0,12,57,30
1400000US36017970801,"Census Tract 9708.01, Chenango County, New York",348,103,0,12,0,12,30,27,46,51,106,64,0,12,166,82
1400000US36017970802,"Census Tract 9708.02, Chenango County, New York",305,78,0,12,3,4,20,19,24,23,178,65,0,12,80,51
1400000US36017970900,"Census Tract 9709, Chenango County, New York",620,144,29,27,0,12,50,75,75,74,291,107,0,12,175,89
1400000US36017971000,"Census Tract 9710, Chenango County, New York",223,83,41,40,9,14,0,12,23,36,79,52,0,12,71,45
1400000US36019100100,"Census Tract 1001, Clinton County, New York",236,108,39,38,0,17,16,25,0,17,98,83,0,17,83,57
1400000US36019100200,"Census Tract 1002, Clinton County, New York",339,111,41,48,0,12,0,12,0,12,209,84,0,12,89,62
1400000US36019100300,"Census Tract 1003, Clinton County, New York",449,141,0,17,0,17,49,77,25,28,103,64,0,17,272,124
1400000US36019100400,"Census Tract 1004, Clinton County, New York",863,91,9,14,6,9,9,15,0,17,541,93,0,17,298,81
1400000US36019100600,"Census Tract 1006, Clinton County, New York",360,147,45,73,0,17,0,17,0,17,166,116,0,17,149,126
1400000US36019100700,"Census Tract 1007, Clinton County, New York",109,79,0,12,0,12,27,44,0,12,26,41,0,12,56,61
1400000US36019100800,"Census Tract 1008, Clinton County, New York",416,110,27,41,0,12,53,56,0,12,202,100,0,12,134,81
1400000US36019100900,"Census Tract 1009, Clinton County, New York",353,160,0,17,39,64,80,89,0,17,37,59,0,17,197,120
1400000US36019101000,"Census Tract 1010, Clinton County, New York",201,91,0,12,22,34,24,37,24,38,43,48,0,12,88,60
1400000US36019101100,"Census Tract 1011, Clinton County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36019101300,"Census Tract 1013, Clinton County, New York",233,87,83,51,49,45,0,12,0,12,50,47,0,12,51,39
1400000US36019101400,"Census Tract 1014, Clinton County, New York",94,50,23,31,0,12,0,12,0,12,63,46,0,12,8,13
1400000US36019101600,"Census Tract 1016, Clinton County, New York",51,38,16,25,0,12,15,24,16,24,0,12,0,12,4,6
1400000US36019101700,"Census Tract 1017, Clinton County, New York",153,104,0,17,0,17,0,17,0,17,0,17,0,17,153,104
1400000US36019101800,"Census Tract 1018, Clinton County, New York",522,112,9,14,0,17,0,17,9,14,315,84,0,17,189,121
1400000US36019101900,"Census Tract 1019, Clinton County, New York",169,137,0,17,0,17,60,95,0,17,23,37,0,17,86,101
1400000US36019102000,"Census Tract 1020, Clinton County, New York",306,107,40,49,0,12,20,23,0,12,95,59,0,12,151,89
1400000US36019102100,"Census Tract 1021, Clinton County, New York",121,55,28,29,0,12,14,22,0,12,28,30,0,12,51,40
1400000US36019102200,"Census Tract 1022, Clinton County, New York",89,69,7,12,0,12,23,37,0,12,0,12,0,12,59,62
1400000US36021000100,"Census Tract 1, Columbia County, New York",350,73,44,41,0,12,32,31,11,11,138,53,0,12,125,59
1400000US36021000200,"Census Tract 2, Columbia County, New York",430,52,0,12,0,12,29,23,0,12,311,54,0,12,90,40
1400000US36021000300,"Census Tract 3, Columbia County, New York",546,107,13,21,14,22,134,80,0,12,266,107,0,12,119,86
1400000US36021000401,"Census Tract 4.01, Columbia County, New York",156,63,0,12,0,12,0,12,16,25,96,56,0,12,44,34
1400000US36021000402,"Census Tract 4.02, Columbia County, New York",545,136,42,54,0,17,7,12,0,17,123,78,0,17,373,130
1400000US36021000500,"Census Tract 5, Columbia County, New York",88,51,0,12,0,12,16,25,15,23,37,34,0,12,20,23
1400000US36021000600,"Census Tract 6, Columbia County, New York",224,65,0,12,14,23,20,25,0,12,54,36,0,12,136,53
1400000US36021000700,"Census Tract 7, Columbia County, New York",427,146,54,43,0,17,64,73,4,7,134,76,0,17,171,117
1400000US36021000800,"Census Tract 8, Columbia County, New York",425,59,0,12,0,12,11,12,0,12,364,61,0,12,50,31
1400000US36021000900,"Census Tract 9, Columbia County, New York",564,85,15,25,0,12,32,36,0,12,402,88,0,12,115,66
1400000US36021001000,"Census Tract 10, Columbia County, New York",664,175,21,24,0,17,81,83,0,17,341,153,0,17,221,124
1400000US36021001100,"Census Tract 11, Columbia County, New York",242,95,17,26,0,12,8,13,32,40,121,79,0,12,64,46
1400000US36021001200,"Census Tract 12, Columbia County, New York",280,86,0,12,0,12,0,12,0,12,61,57,0,12,219,83
1400000US36021001300,"Census Tract 13, Columbia County, New York",321,108,83,73,0,12,20,32,0,12,125,72,0,12,93,60
1400000US36021001400,"Census Tract 14, Columbia County, New York",391,104,0,12,0,12,8,12,0,12,188,83,48,37,147,77
1400000US36021001500,"Census Tract 15, Columbia County, New York",306,54,9,14,0,12,31,24,0,12,218,49,0,12,48,26
1400000US36021001600,"Census Tract 16, Columbia County, New York",1020,144,0,12,0,12,135,91,0,12,818,148,0,12,67,60
1400000US36021001700,"Census Tract 17, Columbia County, New York",439,52,0,12,13,16,8,9,0,12,343,57,0,12,75,37
1400000US36021001800,"Census Tract 18, Columbia County, New York",348,65,9,15,0,12,2,3,0,12,245,62,0,12,92,42
1400000US36021001900,"Census Tract 19, Columbia County, New York",118,44,5,8,0,12,6,8,0,12,65,35,0,12,42,29
1400000US36021002000,"Census Tract 20, Columbia County, New York",259,73,0,12,0,12,35,32,0,12,123,52,0,12,101,54
1400000US36023970100,"Census Tract 9701, Cortland County, New York",276,54,0,12,10,11,3,4,13,15,143,41,0,12,107,40
1400000US36023970200,"Census Tract 9702, Cortland County, New York",318,124,0,17,0,17,15,19,0,17,196,84,0,17,107,86
1400000US36023970300,"Census Tract 9703, Cortland County, New York",92,62,0,12,55,52,0,12,0,12,0,12,0,12,37,41
1400000US36023970400,"Census Tract 9704, Cortland County, New York",165,71,0,12,0,12,0,12,37,43,28,43,0,12,100,56
1400000US36023970500,"Census Tract 9705, Cortland County, New York",332,111,0,12,85,77,23,37,0,12,9,13,0,12,215,116
1400000US36023970600,"Census Tract 9706, Cortland County, New York",413,119,76,66,184,86,40,48,0,12,0,12,0,12,113,67
1400000US36023970700,"Census Tract 9707, Cortland County, New York",236,103,49,56,19,31,0,12,0,12,0,12,0,12,168,90
1400000US36023970800,"Census Tract 9708, Cortland County, New York",24,27,12,18,0,12,0,12,0,12,0,12,0,12,12,19
1400000US36023970900,"Census Tract 9709, Cortland County, New York",333,104,68,58,44,48,34,41,0,12,5,9,0,12,182,94
1400000US36023971000,"Census Tract 9710, Cortland County, New York",137,110,37,60,0,17,0,17,0,17,60,79,0,17,40,62
1400000US36023971100,"Census Tract 9711, Cortland County, New York",482,72,13,13,8,12,16,16,29,24,216,53,0,12,200,55
1400000US36023971200,"Census Tract 9712, Cortland County, New York",273,66,0,12,7,11,21,19,8,12,161,54,0,12,76,49
1400000US36025970100,"Census Tract 9701, Delaware County, New York",708,112,55,53,0,12,17,20,0,12,506,106,9,15,121,60
1400000US36025970200,"Census Tract 9702, Delaware County, New York",731,64,8,14,0,12,3,4,9,14,650,64,0,12,61,28
1400000US36025970300,"Census Tract 9703, Delaware County, New York",516,86,14,11,8,11,5,8,17,26,354,86,0,12,118,57
1400000US36025970400,"Census Tract 9704, Delaware County, New York",653,209,122,105,0,17,0,17,32,51,293,143,0,17,206,129
1400000US36025970500,"Census Tract 9705, Delaware County, New York",1189,80,0,12,0,12,28,23,9,13,1051,83,0,12,101,40
1400000US36025970600,"Census Tract 9706, Delaware County, New York",795,194,0,17,0,17,17,27,0,17,641,189,0,17,137,126
1400000US36025970700,"Census Tract 9707, Delaware County, New York",1408,82,10,15,0,12,24,21,0,12,1290,83,0,12,84,36
1400000US36025970800,"Census Tract 9708, Delaware County, New York",383,88,47,30,10,15,36,27,0,12,277,90,0,12,13,16
1400000US36025970900,"Census Tract 9709, Delaware County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36025971000,"Census Tract 9710, Delaware County, New York",757,67,21,18,4,6,25,22,7,10,565,58,0,12,135,49
1400000US36025971100,"Census Tract 9711, Delaware County, New York",1201,118,56,45,15,24,32,35,0,12,1057,121,0,12,41,37
1400000US36025971200,"Census Tract 9712, Delaware County, New York",1679,130,55,41,0,12,58,43,0,12,1346,163,4,7,216,92
1400000US36025971300,"Census Tract 9713, Delaware County, New York",1009,121,8,12,0,12,15,23,8,12,922,117,0,12,56,43
1400000US36025971400,"Census Tract 9714, Delaware County, New York",1506,116,21,24,0,12,49,49,9,14,1260,131,0,12,167,83
1400000US36027010000,"Census Tract 100, Dutchess County, New York",409,122,0,12,49,58,0,12,0,12,121,83,0,12,239,110
1400000US36027020003,"Census Tract 200.03, Dutchess County, New York",470,94,8,12,0,12,22,35,0,12,418,98,0,12,22,35
1400000US36027020004,"Census Tract 200.04, Dutchess County, New York",93,52,0,12,0,12,25,35,0,12,14,21,0,12,54,39
1400000US36027020005,"Census Tract 200.05, Dutchess County, New York",89,69,0,17,0,17,28,44,0,17,28,43,0,17,33,41
1400000US36027030000,"Census Tract 300, Dutchess County, New York",423,129,38,42,0,12,0,12,48,67,269,97,0,12,68,61
1400000US36027040001,"Census Tract 400.01, Dutchess County, New York",236,101,0,12,0,12,0,12,29,49,26,42,0,12,181,97
1400000US36027040003,"Census Tract 400.03, Dutchess County, New York",186,79,24,38,0,12,15,24,0,12,81,60,0,12,66,50
1400000US36027050102,"Census Tract 501.02, Dutchess County, New York",78,65,26,43,0,12,0,12,0,12,0,12,0,12,52,57
1400000US36027050103,"Census Tract 501.03, Dutchess County, New York",162,94,0,17,0,17,10,16,31,50,12,18,0,17,109,86
1400000US36027050104,"Census Tract 501.04, Dutchess County, New York",238,122,0,17,0,17,36,56,0,17,90,93,0,17,112,92
1400000US36027050203,"Census Tract 502.03, Dutchess County, New York",185,103,34,51,0,12,0,12,0,12,0,12,0,12,151,92
1400000US36027050204,"Census Tract 502.04, Dutchess County, New York",75,42,0,12,0,12,15,24,0,12,19,23,0,12,41,30
1400000US36027050205,"Census Tract 502.05, Dutchess County, New York",189,81,0,17,0,17,21,32,0,17,27,42,0,17,141,80
1400000US36027060100,"Census Tract 601, Dutchess County, New York",223,138,13,20,36,59,81,91,0,12,0,12,0,12,93,100
1400000US36027060201,"Census Tract 602.01, Dutchess County, New York",29,44,0,12,0,12,0,12,0,12,0,12,0,12,29,44
1400000US36027060202,"Census Tract 602.02, Dutchess County, New York",196,102,25,41,21,34,52,57,0,12,82,82,0,12,16,25
1400000US36027060301,"Census Tract 603.01, Dutchess County, New York",25,39,0,12,0,12,0,12,0,12,0,12,0,12,25,39
1400000US36027060302,"Census Tract 603.02, Dutchess County, New York",85,46,0,12,28,38,0,12,11,19,46,48,0,12,0,12
1400000US36027060400,"Census Tract 604, Dutchess County, New York",124,66,32,35,44,40,0,12,0,12,0,12,0,12,48,42
1400000US36027070101,"Census Tract 701.01, Dutchess County, New York",108,71,0,12,0,12,12,20,0,12,57,55,0,12,39,44
1400000US36027070102,"Census Tract 701.02, Dutchess County, New York",143,79,23,37,0,12,11,17,24,37,53,47,0,12,32,37
1400000US36027070201,"Census Tract 702.01, Dutchess County, New York",69,57,9,13,22,35,0,12,25,40,13,20,0,12,0,12
1400000US36027070301,"Census Tract 703.01, Dutchess County, New York",167,117,0,17,0,17,46,71,0,17,61,79,0,17,60,75
1400000US36027070401,"Census Tract 704.01, Dutchess County, New York",148,78,92,68,0,12,17,28,22,35,0,12,0,12,17,25
1400000US36027080103,"Census Tract 801.03, Dutchess County, New York",77,46,18,27,0,17,22,29,17,27,10,14,0,17,10,15
1400000US36027080104,"Census Tract 801.04, Dutchess County, New York",88,61,0,12,0,12,0,12,0,12,0,12,0,12,88,61
1400000US36027080201,"Census Tract 802.01, Dutchess County, New York",53,61,0,12,0,12,31,50,22,31,0,12,0,12,0,12
1400000US36027080202,"Census Tract 802.02, Dutchess County, New York",36,38,0,12,0,12,18,27,0,12,0,12,0,12,18,29
1400000US36027090000,"Census Tract 900, Dutchess County, New York",343,68,12,18,0,12,35,31,22,23,251,60,0,12,23,25
