"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_002E","B25004_002M","B25004_003E","B25004_003M","B25004_004E","B25004_004M","B25004_005E","B25004_005M","B25004_006E","B25004_006M","B25004_007E","B25004_007M","B25004_008E","B25004_008M",
"1400000US36047011000","Census Tract 110, Kings County, New York","34","33","20","24","0","12","0","12","0","12","0","12","0","12","14","22",
"1400000US36047011200","Census Tract 112, Kings County, New York","84","63","0","17","21","35","21","33","0","17","8","20","0","17","34","39",
"1400000US36047011400","Census Tract 114, Kings County, New York","183","83","78","64","0","12","0","12","0","12","50","47","0","12","55","54",
"1400000US36047011600","Census Tract 116, Kings County, New York","218","119","27","33","29","48","37","59","0","12","19","32","0","12","106","86",
"1400000US36047011700","Census Tract 117, Kings County, New York","120","76","74","68","0","12","0","12","0","12","0","12","0","12","46","39",
"1400000US36047011800","Census Tract 118, Kings County, New York","13","21","0","12","0","12","0","12","0","12","0","12","0","12","13","21",
"1400000US36047011901","Census Tract 119.01, Kings County, New York","85","53","17","22","0","12","0","12","0","12","11","17","0","12","57","47",
"1400000US36047011902","Census Tract 119.02, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36047012000","Census Tract 120, Kings County, New York","12","18","0","12","0","12","0","12","0","12","0","12","0","12","12","18",
"1400000US36047012100","Census Tract 121, Kings County, New York","57","40","37","36","0","12","0","12","0","12","0","12","0","12","20","19",
"1400000US36047012200","Census Tract 122, Kings County, New York","58","53","0","17","21","34","0","17","0","17","16","24","0","17","21","33",
"1400000US36047012600","Census Tract 126, Kings County, New York","87","44","30","30","0","12","0","12","0","12","20","22","0","12","37","26",
"1400000US36047012700","Census Tract 127, Kings County, New York","161","77","82","64","15","25","0","12","0","12","0","12","31","49","33","30",
"1400000US36047012801","Census Tract 128.01, Kings County, New York","36","36","5","8","0","12","0","12","0","12","0","12","0","12","31","35",
"1400000US36047012901","Census Tract 129.01, Kings County, New York","90","77","45","58","0","12","23","39","0","12","0","12","0","12","22","35",
"1400000US36047012902","Census Tract 129.02, Kings County, New York","133","68","44","32","40","50","0","12","0","12","17","15","0","12","32","34",
"1400000US36047013000","Census Tract 130, Kings County, New York","268","131","101","74","84","73","0","12","0","12","0","12","0","12","83","71",
"1400000US36047013100","Census Tract 131, Kings County, New York","79","89","47","78","0","12","5","17","0","12","0","12","0","12","27","43",
"1400000US36047013200","Census Tract 132, Kings County, New York","26","22","0","12","0","12","13","20","0","12","0","12","0","12","13","11",
"1400000US36047013300","Census Tract 133, Kings County, New York","148","111","33","44","68","69","0","12","0","12","0","12","0","12","47","78",
"1400000US36047013400","Census Tract 134, Kings County, New York","127","89","21","33","0","12","0","12","0","12","0","12","0","12","106","83",
"1400000US36047013500","Census Tract 135, Kings County, New York","187","109","24","35","125","99","5","8","0","12","12","18","0","12","21","34",
"1400000US36047013600","Census Tract 136, Kings County, New York","137","75","81","60","49","56","0","12","0","12","0","12","0","12","7","16",
"1400000US36047013700","Census Tract 137, Kings County, New York","224","125","124","105","0","12","0","12","0","12","0","12","0","12","100","71",
"1400000US36047013800","Census Tract 138, Kings County, New York","152","89","44","50","0","12","0","12","0","12","18","33","0","12","90","72",
"1400000US36047013900","Census Tract 139, Kings County, New York","137","89","27","41","0","12","32","50","0","12","0","12","0","12","78","72",
"1400000US36047014000","Census Tract 140, Kings County, New York","19","23","14","23","0","12","0","12","0","12","0","12","0","12","5","8",
"1400000US36047014101","Census Tract 141.01, Kings County, New York","70","49","20","33","0","12","21","31","0","12","0","12","0","12","29","35",
"1400000US36047014102","Census Tract 141.02, Kings County, New York","157","101","48","68","0","12","0","12","38","43","34","52","0","12","37","43",
"1400000US36047014200","Census Tract 142, Kings County, New York","166","68","81","48","15","24","0","12","16","24","0","12","0","12","54","43",
"1400000US36047014300","Census Tract 143, Kings County, New York","135","85","46","50","0","12","0","12","0","12","22","32","0","12","67","64",
"1400000US36047014500","Census Tract 145, Kings County, New York","157","77","20","33","0","12","0","12","0","12","12","24","0","12","125","75",
"1400000US36047014700","Census Tract 147, Kings County, New York","85","48","27","37","0","12","0","12","0","12","0","12","0","12","58","40",
"1400000US36047014800","Census Tract 148, Kings County, New York","39","31","0","12","0","12","0","12","0","12","34","30","0","12","5","9",
"1400000US36047014901","Census Tract 149.01, Kings County, New York","68","75","29","47","0","12","0","12","0","12","0","12","0","12","39","61",
"1400000US36047014902","Census Tract 149.02, Kings County, New York","60","69","30","50","0","12","0","12","0","12","30","49","0","12","0","12",
"1400000US36047015000","Census Tract 150, Kings County, New York","60","46","11","11","0","12","0","12","0","12","17","28","0","12","32","35",
"1400000US36047015100","Census Tract 151, Kings County, New York","71","77","43","70","0","12","0","12","0","12","28","32","0","12","0","12",
"1400000US36047015200","Census Tract 152, Kings County, New York","81","55","30","35","0","12","0","12","0","12","24","29","0","12","27","28",
"1400000US36047015300","Census Tract 153, Kings County, New York","53","50","20","30","0","12","0","12","19","31","0","12","0","12","14","23",
"1400000US36047015400","Census Tract 154, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36047015500","Census Tract 155, Kings County, New York","85","67","27","42","0","12","0","12","0","12","0","12","0","12","58","51",
"1400000US36047015700","Census Tract 157, Kings County, New York","85","93","44","69","0","12","0","12","0","12","0","12","0","12","41","65",
"1400000US36047015900","Census Tract 159, Kings County, New York","321","159","0","12","40","63","78","71","43","70","77","101","0","12","83","95",
"1400000US36047016000","Census Tract 160, Kings County, New York","287","141","206","100","0","12","42","65","0","12","0","12","0","12","39","45",
"1400000US36047016100","Census Tract 161, Kings County, New York","139","87","16","26","0","12","7","10","0","12","52","65","0","12","64","58",
"1400000US36047016200","Census Tract 162, Kings County, New York","132","93","82","60","33","54","0","12","0","12","0","12","0","12","17","33",
"1400000US36047016300","Census Tract 163, Kings County, New York","125","96","69","69","0","12","33","54","0","12","0","12","0","12","23","32",
"1400000US36047016400","Census Tract 164, Kings County, New York","40","37","0","12","0","12","0","12","0","12","0","12","0","12","40","37",
"1400000US36047016500","Census Tract 165, Kings County, New York","108","115","92","107","0","17","0","17","0","17","0","17","0","17","16","26",
"1400000US36047016600","Census Tract 166, Kings County, New York","83","43","0","12","0","12","22","21","5","7","12","18","0","12","44","36",
"1400000US36047016700","Census Tract 167, Kings County, New York","167","154","44","70","0","12","0","12","0","12","0","12","0","12","123","140",
"1400000US36047016800","Census Tract 168, Kings County, New York","38","30","0","12","0","12","0","12","0","12","16","17","0","12","22","24",
"1400000US36047016900","Census Tract 169, Kings County, New York","54","70","0","12","0","12","0","12","41","65","0","12","0","12","13","22",
"1400000US36047017000","Census Tract 170, Kings County, New York","162","88","52","47","0","12","21","33","22","36","28","32","0","12","39","46",
"1400000US36047017100","Census Tract 171, Kings County, New York","127","98","46","62","0","12","30","49","0","12","0","12","0","12","51","58",
"1400000US36047017200","Census Tract 172, Kings County, New York","94","72","65","49","0","12","0","12","29","53","0","12","0","12","0","12",
"1400000US36047017400","Census Tract 174, Kings County, New York","35","34","0","12","0","12","0","12","0","12","17","24","0","12","18","20",
"1400000US36047017500","Census Tract 175, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36047017600","Census Tract 176, Kings County, New York","106","57","0","12","0","12","13","21","0","12","5","7","0","12","88","55",
"1400000US36047017700","Census Tract 177, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36047017800","Census Tract 178, Kings County, New York","87","51","25","24","0","12","0","12","0","12","13","21","0","12","49","42",
"1400000US36047017900","Census Tract 179, Kings County, New York","96","74","0","12","0","12","0","12","20","32","0","12","0","12","76","74",
"1400000US36047018000","Census Tract 180, Kings County, New York","147","82","0","12","0","12","26","38","24","38","41","45","0","12","56","55",
"1400000US36047018100","Census Tract 181, Kings County, New York","244","169","53","87","0","12","0","12","41","65","71","86","0","12","79","83",
"1400000US36047018200","Census Tract 182, Kings County, New York","38","37","0","12","0","12","17","27","0","12","7","12","0","12","14","22",
"1400000US36047018300","Census Tract 183, Kings County, New York","149","96","94","79","0","12","0","12","0","12","22","36","0","12","33","54",
"1400000US36047018400","Census Tract 184, Kings County, New York","56","43","25","28","0","12","6","8","0","12","0","12","0","12","25","32",
"1400000US36047018501","Census Tract 185.01, Kings County, New York","52","52","0","12","0","12","0","12","0","12","19","30","0","12","33","41",
"1400000US36047018600","Census Tract 186, Kings County, New York","23","25","0","12","0","12","0","12","0","12","0","12","0","12","23","25",
"1400000US36047018700","Census Tract 187, Kings County, New York","10","17","10","17","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36047018800","Census Tract 188, Kings County, New York","78","55","0","12","14","22","21","33","13","21","0","12","0","12","30","35",
"1400000US36047019000","Census Tract 190, Kings County, New York","63","61","19","30","0","12","8","12","0","12","0","12","0","12","36","46",
"1400000US36047019100","Census Tract 191, Kings County, New York","261","107","113","70","0","12","20","33","20","34","24","39","0","12","84","68",
"1400000US36047019200","Census Tract 192, Kings County, New York","103","50","26","29","0","12","26","27","13","20","0","12","0","12","38","35",
"1400000US36047019300","Census Tract 193, Kings County, New York","129","104","0","17","40","66","69","82","0","17","20","31","0","17","0","17",
"1400000US36047019400","Census Tract 194, Kings County, New York","139","80","21","34","0","12","33","38","0","12","21","34","0","12","64","54",
"1400000US36047019500","Census Tract 195, Kings County, New York","244","117","64","59","15","25","25","40","0","12","9","15","0","12","131","104",
"1400000US36047019600","Census Tract 196, Kings County, New York","43","34","21","35","0","12","0","12","0","12","22","35","0","12","0","12",
"1400000US36047019700","Census Tract 197, Kings County, New York","136","81","24","37","0","12","0","12","0","12","35","40","0","12","77","70",
"1400000US36047019800","Census Tract 198, Kings County, New York","28","28","6","8","0","12","0","12","0","12","5","9","0","12","17","27",
"1400000US36047019900","Census Tract 199, Kings County, New York","210","141","89","86","0","12","0","12","0","12","0","12","0","12","121","112",
"1400000US36047020000","Census Tract 200, Kings County, New York","110","58","5","9","17","28","34","37","0","12","31","29","0","12","23","20",
"1400000US36047020100","Census Tract 201, Kings County, New York","101","64","19","32","21","33","0","12","0","12","0","12","0","12","61","56",
"1400000US36047020200","Census Tract 202, Kings County, New York","101","65","0","12","0","12","8","10","0","12","47","52","0","12","46","37",
"1400000US36047020300","Census Tract 203, Kings County, New York","121","51","31","27","0","12","23","19","0","12","0","12","0","12","67","43",
"1400000US36047020400","Census Tract 204, Kings County, New York","15","21","0","12","0","12","15","21","0","12","0","12","0","12","0","12",
"1400000US36047020500","Census Tract 205, Kings County, New York","76","68","26","43","0","12","0","12","0","12","0","12","0","12","50","56",
"1400000US36047020600","Census Tract 206, Kings County, New York","47","40","19","28","0","12","0","12","14","22","14","22","0","12","0","12",
"1400000US36047020700","Census Tract 207, Kings County, New York","152","143","138","141","0","12","0","12","0","12","0","12","0","12","14","24",
"1400000US36047020800","Census Tract 208, Kings County, New York","89","72","21","34","0","12","28","45","9","14","21","36","0","12","10","20",
"1400000US36047021000","Census Tract 210, Kings County, New York","36","41","0","12","0","12","0","12","0","12","18","29","0","12","18","29",
"1400000US36047021100","Census Tract 211, Kings County, New York","126","62","32","30","0","12","9","13","10","17","0","12","0","12","75","47",
"1400000US36047021200","Census Tract 212, Kings County, New York","150","81","31","38","9","21","9","13","8","12","48","54","0","12","45","45",
"1400000US36047021300","Census Tract 213, Kings County, New York","61","54","41","45","0","12","0","12","0","12","20","31","0","12","0","12",
"1400000US36047021400","Census Tract 214, Kings County, New York","42","37","30","34","8","14","0","12","0","12","4","7","0","12","0","12",
"1400000US36047021500","Census Tract 215, Kings County, New York","272","207","0","17","151","152","0","17","0","17","0","17","0","17","121","109",
"1400000US36047021600","Census Tract 216, Kings County, New York","75","64","0","12","0","12","16","28","0","12","0","12","0","12","59","59",
"1400000US36047021700","Census Tract 217, Kings County, New York","140","80","26","29","0","12","0","12","0","12","71","60","0","12","43","44",
"1400000US36047021800","Census Tract 218, Kings County, New York","181","88","62","57","0","12","0","12","0","12","0","12","0","12","119","66",
"1400000US36047021900","Census Tract 219, Kings County, New York","195","78","34","39","0","12","0","12","17","27","0","12","0","12","144","67",
"1400000US36047022000","Census Tract 220, Kings County, New York","103","80","0","12","0","12","0","12","0","12","10","16","0","12","93","83",
"1400000US36047022100","Census Tract 221, Kings County, New York","194","93","30","35","0","12","0","12","45","39","16","27","0","12","103","79",
"1400000US36047022200","Census Tract 222, Kings County, New York","150","97","0","12","0","12","0","12","22","36","53","51","0","12","75","70",
"1400000US36047022400","Census Tract 224, Kings County, New York","98","71","0","17","0","17","0","17","25","40","0","17","0","17","73","69",
"1400000US36047022600","Census Tract 226, Kings County, New York","41","39","16","26","12","21","0","12","0","12","0","12","0","12","13","21",
"1400000US36047022700","Census Tract 227, Kings County, New York","372","108","84","63","0","12","34","27","0","12","39","44","0","12","215","76",
"1400000US36047022800","Census Tract 228, Kings County, New York","45","35","26","29","13","17","0","12","0","12","0","12","0","12","6","8",
"1400000US36047022900","Census Tract 229, Kings County, New York","151","93","25","29","0","12","0","12","0","12","0","12","0","12","126","88",
"1400000US36047023000","Census Tract 230, Kings County, New York","61","53","0","12","0","12","0","12","0","12","24","25","0","12","37","44",
"1400000US36047023100","Census Tract 231, Kings County, New York","123","73","0","12","28","45","0","12","0","12","18","29","0","12","77","52",
"1400000US36047023200","Census Tract 232, Kings County, New York","290","150","22","36","113","94","0","17","84","98","46","53","0","17","25","35",
"1400000US36047023300","Census Tract 233, Kings County, New York","75","86","75","86","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US36047023400","Census Tract 234, Kings County, New York","266","111","68","53","0","12","19","30","22","34","31","30","0","12","126","92",
"1400000US36047023500","Census Tract 235, Kings County, New York","134","64","39","45","0","17","0","17","0","17","0","17","0","17","95","55",
"1400000US36047023600","Census Tract 236, Kings County, New York","124","91","31","50","0","17","0","17","0","17","55","60","0","17","38","43",
"1400000US36047023800","Census Tract 238, Kings County, New York","241","127","0","12","28","44","0","12","0","12","42","50","0","12","171","110",
"1400000US36047024000","Census Tract 240, Kings County, New York","232","137","0","17","0","17","0","17","0","17","0","17","0","17","232","137",
"1400000US36047024100","Census Tract 241, Kings County, New York","112","62","12","19","25","26","0","12","0","12","13","21","0","12","62","46",
"1400000US36047024200","Census Tract 242, Kings County, New York","105","61","0","12","5","10","38","45","0","12","11","18","0","12","51","35",
"1400000US36047024300","Census Tract 243, Kings County, New York","210","93","88","64","0","12","35","41","18","29","0","12","0","12","69","55",
"1400000US36047024400","Census Tract 244, Kings County, New York","114","46","12","20","0","12","14","23","10","16","12","19","0","12","66","45",
"1400000US36047024500","Census Tract 245, Kings County, New York","169","84","92","64","0","12","23","28","0","12","0","12","0","12","54","49",
"1400000US36047024600","Census Tract 246, Kings County, New York","81","45","10","17","25","27","0","12","11","17","0","12","0","12","35","28",
"1400000US36047024700","Census Tract 247, Kings County, New York","147","75","55","48","0","12","0","12","21","34","0","12","0","12","71","54",
"1400000US36047024800","Census Tract 248, Kings County, New York","105","46","50","37","0","12","0","12","9","14","18","20","0","12","28","27",
"1400000US36047024900","Census Tract 249, Kings County, New York","122","70","15","26","17","26","0","12","0","12","0","12","0","12","90","59",
"1400000US36047025000","Census Tract 250, Kings County, New York","78","51","0","12","0","12","0","12","0","12","37","35","0","12","41","37",
"1400000US36047025100","Census Tract 251, Kings County, New York","119","63","64","49","23","36","0","12","0","12","0","12","0","12","32","36",
"1400000US36047025200","Census Tract 252, Kings County, New York","33","38","11","17","22","35","0","17","0","17","0","17","0","17","0","17",
"1400000US36047025300","Census Tract 253, Kings County, New York","107","67","39","43","0","12","0","12","0","12","33","36","0","12","35","41",
"1400000US36047025400","Census Tract 254, Kings County, New York","71","56","37","43","0","12","0","12","16","26","0","12","0","12","18","29",
"1400000US36047025500","Census Tract 255, Kings County, New York","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US36047025600","Census Tract 256, Kings County, New York","55","43","0","12","0","12","0","12","19","29","0","12","0","12","36","35",
"1400000US36047025700","Census Tract 257, Kings County, New York","101","47","26","27","0","12","0","12","16","25","0","12","0","12","59","40",
"1400000US36047025800","Census Tract 258, Kings County, New York","56","51","48","55","0","12","0","12","0","12","0","12","0","12","8","12",
"1400000US36047025901","Census Tract 259.01, Kings County, New York","67","40","5","8","0","12","0","12","0","12","11","18","0","12","51","34",
"1400000US36047025902","Census Tract 259.02, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36047026000","Census Tract 260, Kings County, New York","50","47","8","13","0","12","0","12","0","12","35","39","0","12","7","13",
"1400000US36047026100","Census Tract 261, Kings County, New York","218","113","37","61","0","12","0","12","0","12","28","44","0","12","153","89",
"1400000US36047026200","Census Tract 262, Kings County, New York","56","41","17","25","0","12","0","12","0","12","11","18","0","12","28","26",
"1400000US36047026300","Census Tract 263, Kings County, New York","71","41","53","37","0","12","0","12","0","12","12","18","0","12","6","11",
"1400000US36047026400","Census Tract 264, Kings County, New York","107","65","51","44","0","12","0","12","0","12","39","47","0","12","17","27",
"1400000US36047026500","Census Tract 265, Kings County, New York","157","80","46","58","0","12","16","27","63","48","0","12","0","12","32","37",
"1400000US36047026600","Census Tract 266, Kings County, New York","65","58","0","12","0","12","7","11","0","12","0","12","0","12","58","54",
"1400000US36047026700","Census Tract 267, Kings County, New York","235","101","72","48","0","12","0","12","34","38","0","12","0","12","129","81",
"1400000US36047026800","Census Tract 268, Kings County, New York","92","69","0","12","0","12","0","12","0","12","24","38","0","12","68","57",
"1400000US36047026900","Census Tract 269, Kings County, New York","197","91","115","66","0","12","15","24","0","12","15","23","0","12","52","49",
"1400000US36047027000","Census Tract 270, Kings County, New York","36","40","0","12","0","12","0","12","0","12","36","40","0","12","0","12",
"1400000US36047027100","Census Tract 271, Kings County, New York","145","71","44","33","17","28","26","32","37","41","0","12","0","12","21","34",
"1400000US36047027200","Census Tract 272, Kings County, New York","72","53","35","39","0","12","0","12","16","26","0","12","0","12","21","34",
"1400000US36047027300","Census Tract 273, Kings County, New York","119","83","55","48","0","12","0","12","19","31","0","12","0","12","45","51",
"1400000US36047027400","Census Tract 274, Kings County, New York","60","57","9","14","0","12","0","12","0","12","0","12","0","12","51","55",
"1400000US36047027500","Census Tract 275, Kings County, New York","122","70","48","45","0","12","0","12","16","25","0","12","0","12","58","47",
"1400000US36047027600","Census Tract 276, Kings County, New York","87","72","0","12","0","12","0","12","24","36","0","12","0","12","63","63",
"1400000US36047027700","Census Tract 277, Kings County, New York","212","103","70","56","16","27","0","12","0","12","17","28","0","12","109","66",
"1400000US36047027800","Census Tract 278, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36047027900","Census Tract 279, Kings County, New York","232","89","78","52","34","43","18","30","29","26","0","12","0","12","73","57",
"1400000US36047028000","Census Tract 280, Kings County, New York","35","23","21","15","0","12","0","12","0","12","0","12","0","12","14","17",
"1400000US36047028100","Census Tract 281, Kings County, New York","142","58","32","35","0","12","0","12","0","12","0","12","0","12","110","55",
"1400000US36047028200","Census Tract 282, Kings County, New York","31","51","0","12","0","12","0","12","0","12","0","12","0","12","31","51",
"1400000US36047028300","Census Tract 283, Kings County, New York","109","63","44","38","0","12","0","12","0","12","0","12","0","12","65","52",
"1400000US36047028400","Census Tract 284, Kings County, New York","125","76","24","38","0","12","24","40","24","41","28","45","0","12","25","39",
"1400000US36047028501","Census Tract 285.01, Kings County, New York","31","25","0","12","8","12","0","12","0","12","0","12","0","12","23","21",
"1400000US36047028502","Census Tract 285.02, Kings County, New York","39","58","0","12","0","12","0","12","0","12","0","12","0","12","39","58",
"1400000US36047028600","Census Tract 286, Kings County, New York","111","101","0","17","0","17","0","17","0","17","49","68","0","17","62","74",
"1400000US36047028700","Census Tract 287, Kings County, New York","19","29","0","12","0","12","0","12","0","12","0","12","0","12","19","29",
"1400000US36047028800","Census Tract 288, Kings County, New York","70","59","21","33","0","12","8","13","0","12","0","12","0","12","41","48",
"1400000US36047028900","Census Tract 289, Kings County, New York","188","83","96","60","24","32","17","27","0","12","0","12","0","12","51","39",
"1400000US36047029000","Census Tract 290, Kings County, New York","105","89","27","43","0","12","0","12","0","12","0","12","0","12","78","76",
"1400000US36047029100","Census Tract 291, Kings County, New York","170","76","50","45","0","12","0","12","0","12","0","12","0","12","120","71",
"1400000US36047029200","Census Tract 292, Kings County, New York","58","48","13","23","0","12","0","12","0","12","0","12","0","12","45","36",
"1400000US36047029300","Census Tract 293, Kings County, New York","133","72","85","53","12","21","19","29","0","12","17","27","0","12","0","12",
"1400000US36047029400","Census Tract 294, Kings County, New York","30","25","0","12","0","12","0","12","0","12","17","28","0","12","13","21",
"1400000US36047029500","Census Tract 295, Kings County, New York","174","90","97","72","0","12","0","12","47","44","15","25","0","12","15","25",
"1400000US36047029600","Census Tract 296, Kings County, New York","28","46","0","17","0","17","0","17","0","17","0","17","0","17","28","46",
"1400000US36047029700","Census Tract 297, Kings County, New York","131","83","79","67","0","12","0","12","31","36","0","12","0","12","21","34",
"1400000US36047029800","Census Tract 298, Kings County, New York","63","67","0","12","0","12","0","12","0","12","38","53","0","12","25","40",
"1400000US36047029900","Census Tract 299, Kings County, New York","53","43","33","32","0","12","0","12","20","26","0","12","0","12","0","12",
"1400000US36047030000","Census Tract 300, Kings County, New York","90","65","0","12","0","12","0","12","0","12","0","12","0","12","90","65",
"1400000US36047030100","Census Tract 301, Kings County, New York","156","88","17","28","0","12","0","12","50","46","0","12","0","12","89","73",
"1400000US36047030200","Census Tract 302, Kings County, New York","55","63","0","12","0","12","0","12","0","12","37","60","0","12","18","19",
"1400000US36047030300","Census Tract 303, Kings County, New York","110","65","27","32","0","12","16","27","46","42","0","12","0","12","21","34",
"1400000US36047030400","Census Tract 304, Kings County, New York","75","63","28","46","0","12","0","12","0","12","17","18","0","12","30","36",
"1400000US36047030500","Census Tract 305, Kings County, New York","153","112","56","64","0","17","0","17","0","17","32","52","0","17","65","75",
"1400000US36047030600","Census Tract 306, Kings County, New York","63","37","0","12","0","12","0","12","15","22","0","12","0","12","48","33",
"1400000US36047030700","Census Tract 307, Kings County, New York","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US36047030800","Census Tract 308, Kings County, New York","116","96","0","12","0","12","0","12","0","12","0","12","0","12","116","96",
"1400000US36047030900","Census Tract 309, Kings County, New York","46","38","0","12","16","19","18","28","0","12","0","12","0","12","12","18",
"1400000US36047031100","Census Tract 311, Kings County, New York","224","104","76","64","0","12","29","34","15","26","0","12","0","12","104","67",
"1400000US36047031300","Census Tract 313, Kings County, New York","235","176","80","93","35","56","0","12","0","12","0","12","0","12","120","122",
"1400000US36047031401","Census Tract 314.01, Kings County, New York","142","120","56","88","0","12","0","12","0","12","0","12","0","12","86","90",
"1400000US36047031402","Census Tract 314.02, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36047031500","Census Tract 315, Kings County, New York","251","142","61","70","36","58","0","17","29","47","0","17","0","17","125","116",
"1400000US36047031701","Census Tract 317.01, Kings County, New York","176","94","85","62","0","12","0","12","44","50","25","40","0","12","22","35",
"1400000US36047031702","Census Tract 317.02, Kings County, New York","183","92","111","66","19","31","0","12","0","12","0","12","0","12","53","54",
"1400000US36047031900","Census Tract 319, Kings County, New York","89","73","0","12","0","12","0","12","0","12","0","12","0","12","89","73",
"1400000US36047032100","Census Tract 321, Kings County, New York","94","73","28","44","0","17","0","17","28","44","0","17","0","17","38","45",
"1400000US36047032300","Census Tract 323, Kings County, New York","31","33","0","12","0","12","0","12","15","24","0","12","0","12","16","24",
"1400000US36047032500","Census Tract 325, Kings County, New York","167","125","67","81","62","72","0","17","0","17","0","17","0","17","38","61",
"1400000US36047032600","Census Tract 326, Kings County, New York","194","126","66","71","0","17","0","17","0","17","0","17","0","17","128","110",
"1400000US36047032700","Census Tract 327, Kings County, New York","119","79","55","42","0","12","0","12","0","12","20","31","0","12","44","60",
"1400000US36047032800","Census Tract 328, Kings County, New York","94","74","11","20","0","12","0","12","0","12","0","12","0","12","83","72",
"1400000US36047032900","Census Tract 329, Kings County, New York","144","121","31","50","0","17","0","17","0","17","0","17","0","17","113","110",
"1400000US36047033000","Census Tract 330, Kings County, New York","44","53","0","12","0","12","0","12","0","12","0","12","0","12","44","53",
"1400000US36047033100","Census Tract 331, Kings County, New York","101","72","45","50","0","12","0","12","0","12","22","35","0","12","34","41",
"1400000US36047033300","Census Tract 333, Kings County, New York","112","81","48","54","0","12","0","12","0","12","17","29","0","12","47","54",
"1400000US36047033500","Census Tract 335, Kings County, New York","88","51","27","29","21","27","0","12","0","12","0","12","0","12","40","37",
"1400000US36047033600","Census Tract 336, Kings County, New York","344","144","20","31","25","34","20","31","0","12","0","12","0","12","279","133",
"1400000US36047033701","Census Tract 337.01, Kings County, New York","86","62","67","52","19","31","0","12","0","12","0","12","0","12","0","12",
"1400000US36047033702","Census Tract 337.02, Kings County, New York","93","68","40","46","0","12","0","12","0","12","0","12","0","12","53","49",
"1400000US36047033900","Census Tract 339, Kings County, New York","130","60","14","23","0","12","0","12","0","12","0","12","0","12","116","56",
"1400000US36047034000","Census Tract 340, Kings County, New York","71","44","30","30","0","12","16","26","0","12","0","12","0","12","25","26",
"1400000US36047034100","Census Tract 341, Kings County, New York","59","50","26","31","0","12","0","12","0","12","0","12","0","12","33","39",
"1400000US36047034200","Census Tract 342, Kings County, New York","189","120","0","17","0","17","0","17","0","17","36","59","0","17","153","106",
"1400000US36047034300","Census Tract 343, Kings County, New York","121","75","0","12","0","12","0","12","0","12","18","27","0","12","103","71",
"1400000US36047034500","Census Tract 345, Kings County, New York","127","74","16","26","0","12","0","12","0","12","0","12","0","12","111","66",
"1400000US36047034700","Census Tract 347, Kings County, New York","114","90","90","83","0","12","0","12","0","12","0","12","0","12","24","38",
"1400000US36047034800","Census Tract 348, Kings County, New York","39","32","0","12","0","12","0","12","0","12","0","12","0","12","39","32",
"1400000US36047034901","Census Tract 349.01, Kings County, New York","68","63","18","29","0","12","0","12","0","12","0","12","0","12","50","59",
"1400000US36047034902","Census Tract 349.02, Kings County, New York","60","63","0","12","0","12","0","12","0","12","31","47","0","12","29","45",
"1400000US36047035000","Census Tract 350, Kings County, New York","80","93","0","12","0","12","0","12","0","12","80","93","0","12","0","12",
"1400000US36047035101","Census Tract 351.01, Kings County, New York","158","73","28","35","19","31","0","12","0","12","19","30","0","12","92","63",
"1400000US36047035102","Census Tract 351.02, Kings County, New York","12","18","0","12","0","12","0","12","0","12","0","12","0","12","12","18",
"1400000US36047035200","Census Tract 352, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36047035301","Census Tract 353.01, Kings County, New York","22","38","2","18","20","33","0","12","0","12","0","12","0","12","0","12",
"1400000US36047035302","Census Tract 353.02, Kings County, New York","102","70","81","65","21","34","0","12","0","12","0","12","0","12","0","12",
"1400000US36047035400","Census Tract 354, Kings County, New York","110","131","0","17","0","17","0","17","0","17","63","102","0","17","47","75",
"1400000US36047035500","Census Tract 355, Kings County, New York","141","73","58","54","0","17","18","29","16","26","17","27","0","17","32","36",
"1400000US36047035601","Census Tract 356.01, Kings County, New York","47","53","22","35","0","12","0","12","0","12","0","12","0","12","25","41",
"1400000US36047035602","Census Tract 356.02, Kings County, New York","180","170","13","23","0","17","0","17","0","17","43","70","0","17","124","150",
"1400000US36047035701","Census Tract 357.01, Kings County, New York","72","45","37","30","0","12","0","12","0","12","0","12","0","12","35","34",
"1400000US36047035702","Census Tract 357.02, Kings County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36047035900","Census Tract 359, Kings County, New York","174","102","0","17","0","17","0","17","85","63","0","17","0","17","89","87",
