"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_002E","B25004_002M","B25004_003E","B25004_003M","B25004_004E","B25004_004M","B25004_005E","B25004_005M","B25004_006E","B25004_006M","B25004_007E","B25004_007M","B25004_008E","B25004_008M",
"1400000US36017970801","Census Tract 9708.01, Chenango County, New York","377","127","0","12","0","12","22","21","50","57","104","72","0","12","201","102",
"1400000US36017970802","Census Tract 9708.02, Chenango County, New York","329","93","0","12","3","4","20","19","29","24","178","70","0","12","99","59",
"1400000US36017970900","Census Tract 9709, Chenango County, New York","589","150","19","23","0","12","0","12","74","72","284","129","0","12","212","96",
"1400000US36017971000","Census Tract 9710, Chenango County, New York","237","93","10","17","10","16","0","12","27","42","59","49","0","12","131","78",
"1400000US36019100100","Census Tract 1001, Clinton County, New York","246","107","8","14","0","17","17","29","0","17","106","94","0","17","115","66",
"1400000US36019100200","Census Tract 1002, Clinton County, New York","381","100","28","44","0","12","0","12","0","12","240","85","0","12","113","75",
"1400000US36019100300","Census Tract 1003, Clinton County, New York","578","141","0","17","0","17","44","68","15","24","214","101","0","17","305","128",
"1400000US36019100400","Census Tract 1004, Clinton County, New York","888","109","11","18","7","10","17","27","0","17","564","100","0","17","289","85",
"1400000US36019100600","Census Tract 1006, Clinton County, New York","364","152","0","17","0","17","0","17","0","17","180","131","0","17","184","135",
"1400000US36019100700","Census Tract 1007, Clinton County, New York","57","60","0","12","0","12","0","12","0","12","0","12","0","12","57","60",
"1400000US36019100800","Census Tract 1008, Clinton County, New York","364","126","26","41","0","12","54","59","0","12","188","101","0","12","96","84",
"1400000US36019100900","Census Tract 1009, Clinton County, New York","413","199","44","69","41","66","80","91","0","17","51","65","0","17","197","141",
"1400000US36019101000","Census Tract 1010, Clinton County, New York","140","77","0","12","0","12","26","40","0","12","0","12","0","12","114","72",
"1400000US36019101100","Census Tract 1011, Clinton County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36019101300","Census Tract 1013, Clinton County, New York","222","99","116","77","71","58","0","12","0","12","18","28","0","12","17","29",
"1400000US36019101400","Census Tract 1014, Clinton County, New York","78","56","21","30","0","12","0","12","0","12","21","27","0","12","36","43",
"1400000US36019101600","Census Tract 1016, Clinton County, New York","46","37","14","21","0","12","13","20","15","24","0","12","0","12","4","8",
"1400000US36019101700","Census Tract 1017, Clinton County, New York","200","127","0","17","0","17","0","17","0","17","0","17","0","17","200","127",
"1400000US36019101800","Census Tract 1018, Clinton County, New York","530","124","9","14","8","14","10","15","0","17","314","79","0","17","189","126",
"1400000US36019101900","Census Tract 1019, Clinton County, New York","169","127","0","17","0","17","64","96","0","17","22","36","0","17","83","97",
"1400000US36019102000","Census Tract 1020, Clinton County, New York","306","95","37","46","0","12","0","12","0","12","96","58","0","12","173","78",
"1400000US36019102100","Census Tract 1021, Clinton County, New York","129","62","35","38","0","12","19","30","0","12","34","35","0","12","41","38",
"1400000US36019102200","Census Tract 1022, Clinton County, New York","164","96","0","12","0","12","51","57","26","41","0","12","0","12","87","79",
"1400000US36021000100","Census Tract 1, Columbia County, New York","330","87","45","42","0","12","29","32","11","11","127","58","0","12","118","69",
"1400000US36021000200","Census Tract 2, Columbia County, New York","438","63","0","12","0","12","30","22","0","12","299","63","0","12","109","46",
"1400000US36021000300","Census Tract 3, Columbia County, New York","614","136","0","12","37","43","108","81","0","12","292","116","0","12","177","84",
"1400000US36021000401","Census Tract 4.01, Columbia County, New York","170","68","0","12","0","12","0","12","13","22","65","53","0","12","92","60",
"1400000US36021000402","Census Tract 4.02, Columbia County, New York","518","161","0","17","0","17","8","14","0","17","119","110","0","17","391","155",
"1400000US36021000500","Census Tract 5, Columbia County, New York","97","53","0","12","0","12","16","26","0","12","37","35","0","12","44","38",
"1400000US36021000600","Census Tract 6, Columbia County, New York","266","83","0","12","15","24","21","26","0","12","72","41","0","12","158","75",
"1400000US36021000700","Census Tract 7, Columbia County, New York","504","150","36","37","0","17","60","76","5","8","193","116","0","17","210","128",
"1400000US36021000800","Census Tract 8, Columbia County, New York","452","57","11","18","0","12","18","20","0","12","375","59","0","12","48","30",
"1400000US36021000900","Census Tract 9, Columbia County, New York","573","96","0","12","0","12","49","44","0","12","379","79","0","12","145","67",
"1400000US36021001000","Census Tract 10, Columbia County, New York","647","186","43","40","0","17","86","84","0","17","315","179","0","17","203","131",
"1400000US36021001100","Census Tract 11, Columbia County, New York","222","92","8","15","0","12","8","14","9","13","135","83","0","12","62","63",
"1400000US36021001200","Census Tract 12, Columbia County, New York","444","115","54","58","0","12","48","52","0","12","72","50","0","12","270","99",
"1400000US36021001300","Census Tract 13, Columbia County, New York","318","112","30","39","0","12","20","32","0","12","176","89","0","12","92","72",
"1400000US36021001400","Census Tract 14, Columbia County, New York","330","95","0","12","0","12","7","11","0","12","137","82","46","36","140","66",
"1400000US36021001500","Census Tract 15, Columbia County, New York","323","60","0","12","0","12","11","15","0","12","227","56","0","12","85","38",
"1400000US36021001600","Census Tract 16, Columbia County, New York","1088","143","0","12","31","49","139","97","0","12","774","152","0","12","144","88",
"1400000US36021001700","Census Tract 17, Columbia County, New York","412","56","0","12","12","15","4","7","0","12","295","59","0","12","101","44",
"1400000US36021001800","Census Tract 18, Columbia County, New York","397","58","9","14","0","12","11","15","0","12","297","60","0","12","80","42",
"1400000US36021001900","Census Tract 19, Columbia County, New York","136","52","6","9","0","12","0","12","0","12","78","41","0","12","52","35",
"1400000US36021002000","Census Tract 20, Columbia County, New York","241","82","0","12","0","12","37","36","0","12","129","55","0","12","75","53",
"1400000US36023970100","Census Tract 9701, Cortland County, New York","236","51","0","12","10","12","0","12","22","20","106","34","0","12","98","41",
"1400000US36023970200","Census Tract 9702, Cortland County, New York","195","75","0","17","0","17","11","17","0","17","138","56","0","17","46","33",
"1400000US36023970300","Census Tract 9703, Cortland County, New York","117","70","0","12","43","47","0","12","29","46","0","12","0","12","45","51",
"1400000US36023970400","Census Tract 9704, Cortland County, New York","201","74","0","12","0","12","0","12","71","64","30","44","0","12","100","58",
"1400000US36023970500","Census Tract 9705, Cortland County, New York","303","102","0","12","54","58","26","40","0","12","8","14","0","12","215","99",
"1400000US36023970600","Census Tract 9706, Cortland County, New York","412","128","85","80","197","113","11","17","0","12","0","12","0","12","119","75",
"1400000US36023970700","Census Tract 9707, Cortland County, New York","279","98","47","49","43","37","0","12","0","12","0","12","0","12","189","92",
"1400000US36023970800","Census Tract 9708, Cortland County, New York","13","20","0","12","0","12","0","12","0","12","0","12","0","12","13","20",
"1400000US36023970900","Census Tract 9709, Cortland County, New York","288","114","69","60","23","36","41","41","35","44","7","12","0","12","113","78",
"1400000US36023971000","Census Tract 9710, Cortland County, New York","192","138","38","60","0","17","0","17","52","83","59","77","0","17","43","67",
"1400000US36023971100","Census Tract 9711, Cortland County, New York","476","75","6","6","6","10","11","15","51","32","242","59","0","12","160","52",
"1400000US36023971200","Census Tract 9712, Cortland County, New York","280","64","0","12","0","12","18","19","7","12","171","62","0","12","84","43",
"1400000US36025970100","Census Tract 9701, Delaware County, New York","700","110","54","53","0","12","18","21","0","12","496","96","10","15","122","63",
"1400000US36025970200","Census Tract 9702, Delaware County, New York","689","84","0","12","0","12","14","19","10","15","615","75","0","12","50","26",
"1400000US36025970300","Census Tract 9703, Delaware County, New York","491","89","14","13","8","11","0","12","0","12","358","86","0","12","111","63",
"1400000US36025970400","Census Tract 9704, Delaware County, New York","733","202","75","75","0","17","0","17","32","52","449","172","0","17","177","115",
"1400000US36025970500","Census Tract 9705, Delaware County, New York","1209","89","0","12","0","12","30","25","0","12","1075","81","0","12","104","44",
"1400000US36025970600","Census Tract 9706, Delaware County, New York","757","231","22","34","0","17","0","17","0","17","588","208","0","17","147","135",
"1400000US36025970700","Census Tract 9707, Delaware County, New York","1377","84","0","12","0","12","19","21","0","12","1256","82","0","12","102","43",
"1400000US36025970800","Census Tract 9708, Delaware County, New York","420","95","44","32","9","14","30","24","0","12","316","86","0","12","21","21",
"1400000US36025970900","Census Tract 9709, Delaware County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36025971000","Census Tract 9710, Delaware County, New York","776","61","22","21","4","7","27","23","7","11","578","64","0","12","138","44",
"1400000US36025971100","Census Tract 9711, Delaware County, New York","1240","120","72","52","15","24","35","34","0","12","1064","123","0","12","54","41",
"1400000US36025971200","Census Tract 9712, Delaware County, New York","1761","162","48","41","0","12","61","46","0","12","1428","167","0","12","224","84",
"1400000US36025971300","Census Tract 9713, Delaware County, New York","1034","100","7","11","0","12","0","12","7","12","915","114","0","12","105","58",
"1400000US36025971400","Census Tract 9714, Delaware County, New York","1454","120","10","16","0","12","63","60","9","14","1263","131","0","12","109","60",
"1400000US36027010000","Census Tract 100, Dutchess County, New York","364","141","0","12","75","67","0","12","0","12","93","70","0","12","196","95",
"1400000US36027020003","Census Tract 200.03, Dutchess County, New York","454","88","8","12","0","12","22","34","0","12","378","89","0","12","46","52",
"1400000US36027020004","Census Tract 200.04, Dutchess County, New York","97","52","0","12","0","12","29","31","0","12","28","30","0","12","40","38",
"1400000US36027020005","Census Tract 200.05, Dutchess County, New York","60","64","0","17","0","17","30","45","0","17","30","49","0","17","0","17",
"1400000US36027030000","Census Tract 300, Dutchess County, New York","467","111","38","45","0","12","0","12","47","53","300","98","0","12","82","70",
"1400000US36027040001","Census Tract 400.01, Dutchess County, New York","286","120","0","12","0","12","27","45","25","41","39","45","0","12","195","104",
"1400000US36027040003","Census Tract 400.03, Dutchess County, New York","200","88","26","43","0","12","17","25","0","12","58","50","0","12","99","64",
"1400000US36027050102","Census Tract 501.02, Dutchess County, New York","92","76","27","41","0","12","0","12","0","12","0","12","0","12","65","70",
"1400000US36027050103","Census Tract 501.03, Dutchess County, New York","143","88","0","17","0","17","11","18","34","51","12","19","0","17","86","78",
"1400000US36027050104","Census Tract 501.04, Dutchess County, New York","315","149","0","17","0","17","99","92","0","17","117","111","0","17","99","104",
"1400000US36027050203","Census Tract 502.03, Dutchess County, New York","185","97","0","12","0","12","0","12","0","12","0","12","0","12","185","97",
"1400000US36027050204","Census Tract 502.04, Dutchess County, New York","61","33","0","12","0","12","0","12","0","12","18","24","0","12","43","27",
"1400000US36027050205","Census Tract 502.05, Dutchess County, New York","146","96","0","17","0","17","27","42","0","17","35","56","0","17","84","79",
"1400000US36027060100","Census Tract 601, Dutchess County, New York","218","123","61","66","0","12","74","83","0","12","0","12","0","12","83","88",
"1400000US36027060201","Census Tract 602.01, Dutchess County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36027060202","Census Tract 602.02, Dutchess County, New York","174","106","30","49","27","44","55","60","20","32","29","44","0","12","13","21",
"1400000US36027060301","Census Tract 603.01, Dutchess County, New York","26","41","0","12","0","12","0","12","0","12","0","12","0","12","26","41",
"1400000US36027060302","Census Tract 603.02, Dutchess County, New York","98","47","19","27","26","37","0","12","0","12","53","47","0","12","0","12",
"1400000US36027060400","Census Tract 604, Dutchess County, New York","113","60","16","25","46","42","0","12","0","12","0","12","0","12","51","46",
"1400000US36027070101","Census Tract 701.01, Dutchess County, New York","82","69","0","12","0","12","0","12","0","12","46","48","0","12","36","45",
"1400000US36027070102","Census Tract 701.02, Dutchess County, New York","137","66","22","35","0","12","0","12","23","36","52","45","0","12","40","39",
"1400000US36027070201","Census Tract 702.01, Dutchess County, New York","64","62","0","12","0","12","0","12","25","39","39","51","0","12","0","12",
"1400000US36027070301","Census Tract 703.01, Dutchess County, New York","100","88","0","17","0","17","0","17","0","17","16","26","0","17","84","85",
"1400000US36027070401","Census Tract 704.01, Dutchess County, New York","147","79","89","58","0","12","25","31","20","32","0","12","0","12","13","21",
"1400000US36027080103","Census Tract 801.03, Dutchess County, New York","143","60","22","35","0","12","28","36","20","31","34","38","0","12","39","49",
"1400000US36027080104","Census Tract 801.04, Dutchess County, New York","45","52","0","12","0","12","0","12","0","12","0","12","0","12","45","52",
"1400000US36027080201","Census Tract 802.01, Dutchess County, New York","74","76","0","12","0","12","35","54","39","47","0","12","0","12","0","12",
"1400000US36027080202","Census Tract 802.02, Dutchess County, New York","40","44","0","12","0","12","19","31","0","12","0","12","0","12","21","32",
"1400000US36027090000","Census Tract 900, Dutchess County, New York","306","67","13","20","0","12","34","32","14","19","217","65","0","12","28","27",
"1400000US36027100000","Census Tract 1000, Dutchess County, New York","424","79","20","32","0","12","25","26","0","12","300","86","0","12","79","33",
"1400000US36027110003","Census Tract 1100.03, Dutchess County, New York","218","91","32","48","0","12","17","25","0","12","118","64","0","12","51","49",
"1400000US36027110004","Census Tract 1100.04, Dutchess County, New York","174","55","0","12","0","12","17","21","13","21","131","50","0","12","13","20",
"1400000US36027110005","Census Tract 1100.05, Dutchess County, New York","97","48","15","24","13","22","0","12","0","12","0","12","0","12","69","47",
"1400000US36027120000","Census Tract 1200, Dutchess County, New York","285","76","0","12","0","12","6","9","0","12","188","68","13","21","78","50",
"1400000US36027130003","Census Tract 1300.03, Dutchess County, New York","203","121","78","83","0","17","72","78","0","17","53","62","0","17","0","17",
"1400000US36027130004","Census Tract 1300.04, Dutchess County, New York","87","34","0","12","0","12","19","20","0","12","27","24","0","12","41","30",
"1400000US36027130005","Census Tract 1300.05, Dutchess County, New York","66","43","0","12","0","12","0","12","0","12","20","24","0","12","46","36",
"1400000US36027140101","Census Tract 1401.01, Dutchess County, New York","233","124","103","88","0","17","50","48","0","17","0","17","0","17","80","64",
"1400000US36027140200","Census Tract 1402, Dutchess County, New York","153","139","66","106","0","17","43","70","44","70","0","17","0","17","0","17",
"1400000US36027140300","Census Tract 1403, Dutchess County, New York","286","141","107","104","0","17","0","17","105","112","0","17","0","17","74","80",
"1400000US36027140400","Census Tract 1404, Dutchess County, New York","60","51","0","17","0","17","40","47","0","17","0","17","0","17","20","22",
"1400000US36027140500","Census Tract 1405, Dutchess County, New York","169","84","55","61","0","12","54","58","0","12","23","37","0","12","37","42",
"1400000US36027140602","Census Tract 1406.02, Dutchess County, New York","28","41","0","12","0","12","3","15","0","12","0","12","0","12","25","37",
"1400000US36027140700","Census Tract 1407, Dutchess County, New York","104","101","0","17","0","17","0","17","41","62","63","74","0","17","0","17",
"1400000US36027140801","Census Tract 1408.01, Dutchess County, New York","79","76","0","12","0","12","0","12","40","60","0","12","0","12","39","60",
"1400000US36027150003","Census Tract 1500.03, Dutchess County, New York","123","43","24","22","9","14","0","12","0","12","51","29","0","12","39","28",
"1400000US36027150004","Census Tract 1500.04, Dutchess County, New York","134","63","0","12","0","12","25","32","19","30","25","30","0","12","65","44",
"1400000US36027150005","Census Tract 1500.05, Dutchess County, New York","122","72","0","12","0","12","5","8","0","12","52","44","0","12","65","59",
"1400000US36027150006","Census Tract 1500.06, Dutchess County, New York","101","57","0","12","0","12","11","18","0","12","20","32","0","12","70","47",
"1400000US36027160003","Census Tract 1600.03, Dutchess County, New York","175","67","16","25","0","12","22","28","0","12","59","47","0","12","78","48",
"1400000US36027160004","Census Tract 1600.04, Dutchess County, New York","144","80","0","12","0","12","0","12","0","12","75","55","0","12","69","70",
"1400000US36027160005","Census Tract 1600.05, Dutchess County, New York","94","68","31","48","0","12","0","12","27","42","36","44","0","12","0","12",
"1400000US36027170000","Census Tract 1700, Dutchess County, New York","364","113","33","42","0","12","71","64","0","12","237","108","0","12","23","37",
"1400000US36027180001","Census Tract 1800.01, Dutchess County, New York","203","75","34","37","0","12","36","41","18","28","55","50","0","12","60","47",
"1400000US36027190101","Census Tract 1901.01, Dutchess County, New York","50","62","0","12","0","12","0","12","0","12","0","12","0","12","50","62",
"1400000US36027190102","Census Tract 1901.02, Dutchess County, New York","40","36","0","12","0","12","12","19","0","12","0","12","0","12","28","33",
"1400000US36027190203","Census Tract 1902.03, Dutchess County, New York","44","39","0","12","0","12","15","24","0","12","11","16","0","12","18","28",
"1400000US36027190204","Census Tract 1902.04, Dutchess County, New York","101","92","35","53","0","12","66","80","0","12","0","12","0","12","0","12",
"1400000US36027190301","Census Tract 1903.01, Dutchess County, New York","102","76","0","12","49","54","0","12","0","12","28","45","0","12","25","39",
"1400000US36027190401","Census Tract 1904.01, Dutchess County, New York","49","43","0","12","0","12","15","24","0","12","17","27","0","12","17","27",
"1400000US36027190402","Census Tract 1904.02, Dutchess County, New York","25","39","0","12","0","12","0","12","0","12","0","12","0","12","25","39",
"1400000US36027200001","Census Tract 2000.01, Dutchess County, New York","354","125","24","38","0","12","23","37","0","12","219","94","0","12","88","74",
"1400000US36027200002","Census Tract 2000.02, Dutchess County, New York","90","41","22","24","0","12","19","20","0","12","26","22","0","12","23","23",
"1400000US36027210101","Census Tract 2101.01, Dutchess County, New York","304","157","63","97","0","17","0","17","0","17","46","72","0","17","195","146",
"1400000US36027210201","Census Tract 2102.01, Dutchess County, New York","294","102","81","64","26","32","35","50","0","12","78","49","0","12","74","65",
"1400000US36027210301","Census Tract 2103.01, Dutchess County, New York","188","90","0","12","0","12","49","55","0","12","44","61","0","12","95","63",
"1400000US36027220100","Census Tract 2201, Dutchess County, New York","176","118","70","81","91","106","0","12","0","12","0","12","0","12","15","24",
"1400000US36027220201","Census Tract 2202.01, Dutchess County, New York","258","93","18","29","0","12","47","46","30","48","0","12","0","12","163","84",
"1400000US36027220300","Census Tract 2203, Dutchess County, New York","223","87","49","42","31","35","8","12","0","12","0","12","0","12","135","73",
"1400000US36027220700","Census Tract 2207, Dutchess County, New York","99","55","27","24","7","13","0","12","0","12","20","31","0","12","45","41",
"1400000US36027220801","Census Tract 2208.01, Dutchess County, New York","226","101","68","64","0","12","27","44","0","12","0","12","0","12","131","86",
"1400000US36027220901","Census Tract 2209.01, Dutchess County, New York","314","128","76","67","0","12","100","77","23","37","0","12","0","12","115","87",
"1400000US36027221001","Census Tract 2210.01, Dutchess County, New York","114","71","0","12","0","12","45","50","0","12","31","50","0","12","38","48",
"1400000US36027221100","Census Tract 2211, Dutchess County, New York","233","87","64","58","0","12","0","12","19","31","0","12","0","12","150","77",
"1400000US36027300000","Census Tract 3000, Dutchess County, New York","304","134","157","113","61","69","0","17","0","17","38","60","0","17","48","62",
"1400000US36027410000","Census Tract 4100, Dutchess County, New York","9","11","9","11","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36027610000","Census Tract 6100, Dutchess County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36027640001","Census Tract 6400.01, Dutchess County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36027640002","Census Tract 6400.02, Dutchess County, New York","16","13","0","12","0","12","0","12","0","12","8","13","0","12","8","12",
"1400000US36029000110","Census Tract 1.10, Erie County, New York","156","80","13","21","0","12","15","25","0","12","20","31","0","12","108","69",
"1400000US36029000200","Census Tract 2, Erie County, New York","218","118","0","12","0","12","27","44","26","43","0","12","0","12","165","97",
"1400000US36029000500","Census Tract 5, Erie County, New York","224","80","8","14","0","12","0","12","19","29","0","12","0","12","197","79",
"1400000US36029000600","Census Tract 6, Erie County, New York","231","115","0","12","0","12","0","12","95","106","0","12","0","12","136","103",
"1400000US36029000700","Census Tract 7, Erie County, New York","138","70","41","46","25","40","0","12","29","32","0","12","0","12","43","39",
"1400000US36029000800","Census Tract 8, Erie County, New York","183","91","36","46","0","12","0","12","30","49","12","20","0","12","105","65",
"1400000US36029000900","Census Tract 9, Erie County, New York","57","56","0","12","0","12","0","12","9","13","0","12","0","12","48","54",
"1400000US36029001000","Census Tract 10, Erie County, New York","295","152","14","22","0","17","0","17","0","17","0","17","0","17","281","152",
"1400000US36029001100","Census Tract 11, Erie County, New York","213","101","57","63","0","12","26","42","0","12","8","12","0","12","122","76",
"1400000US36029001402","Census Tract 14.02, Erie County, New York","443","139","192","114","0","12","0","12","0","12","0","12","0","12","251","101",
"1400000US36029001500","Census Tract 15, Erie County, New York","201","59","0","12","0","12","29","31","13","21","0","12","0","12","159","57",
"1400000US36029001600","Census Tract 16, Erie County, New York","485","113","32","36","0","12","39","39","0","12","0","12","0","12","414","117",
"1400000US36029001700","Census Tract 17, Erie County, New York","194","68","0","12","36","39","0","12","0","12","0","12","0","12","158","63",
"1400000US36029001900","Census Tract 19, Erie County, New York","280","119","24","39","0","12","0","12","26","43","7","11","0","12","223","108",
"1400000US36029002300","Census Tract 23, Erie County, New York","204","104","0","12","0","12","0","12","0","12","0","12","0","12","204","104",
"1400000US36029002400","Census Tract 24, Erie County, New York","501","136","55","62","0","12","3","14","0","12","9","15","0","12","434","146",
"1400000US36029002502","Census Tract 25.02, Erie County, New York","126","65","0","12","40","39","0","12","0","12","0","12","0","12","86","55",
"1400000US36029002702","Census Tract 27.02, Erie County, New York","379","92","117","69","17","27","0","12","0","12","8","13","0","12","237","92",
"1400000US36029002800","Census Tract 28, Erie County, New York","415","80","70","40","0","12","8","14","0","12","0","12","0","12","337","67",
"1400000US36029002900","Census Tract 29, Erie County, New York","265","85","19","24","14","23","0","12","0","12","0","12","0","12","232","82",
"1400000US36029003000","Census Tract 30, Erie County, New York","211","87","0","12","0","12","0","12","0","12","0","12","0","12","211","87",
"1400000US36029003100","Census Tract 31, Erie County, New York","263","138","0","12","0","12","40","64","34","57","0","12","0","12","189","107",
"1400000US36029003301","Census Tract 33.01, Erie County, New York","325","114","112","80","0","12","0","12","0","12","0","12","0","12","213","96",
"1400000US36029003302","Census Tract 33.02, Erie County, New York","511","144","19","30","0","12","25","41","26","43","0","12","0","12","441","139",
"1400000US36029003400","Census Tract 34, Erie County, New York","304","117","0","12","0","12","0","12","47","53","0","12","0","12","257","113",
"1400000US36029003500","Census Tract 35, Erie County, New York","528","152","81","64","37","42","0","12","0","12","0","12","0","12","410","146",
"1400000US36029003600","Census Tract 36, Erie County, New York","260","114","0","12","0","12","0","12","0","12","0","12","0","12","260","114",
"1400000US36029003700","Census Tract 37, Erie County, New York","293","102","35","40","0","12","80","60","22","36","0","12","0","12","156","76",
"1400000US36029003800","Census Tract 38, Erie County, New York","245","91","20","32","0","12","17","27","9","20","8","13","0","12","191","79",
"1400000US36029003901","Census Tract 39.01, Erie County, New York","108","54","14","23","0","12","0","12","0","12","0","12","0","12","94","49",
"1400000US36029004001","Census Tract 40.01, Erie County, New York","245","94","0","12","41","47","0","12","40","44","0","12","0","12","164","82",
"1400000US36029004100","Census Tract 41, Erie County, New York","333","79","17","26","0","12","30","33","0","12","0","12","0","12","286","82",
"1400000US36029004200","Census Tract 42, Erie County, New York","207","94","10","19","28","42","0","12","0","12","0","12","0","12","169","89",
"1400000US36029004300","Census Tract 43, Erie County, New York","243","138","31","50","0","17","0","17","0","17","0","17","0","17","212","132",
"1400000US36029004401","Census Tract 44.01, Erie County, New York","95","62","0","12","0","12","0","12","0","12","0","12","0","12","95","62",
"1400000US36029004402","Census Tract 44.02, Erie County, New York","92","69","0","12","0","12","0","12","17","28","0","12","0","12","75","72",
"1400000US36029004500","Census Tract 45, Erie County, New York","211","151","0","17","55","89","0","17","0","17","0","17","0","17","156","140",
"1400000US36029004601","Census Tract 46.01, Erie County, New York","97","72","0","12","49","54","0","12","0","12","0","12","0","12","48","52",
"1400000US36029004602","Census Tract 46.02, Erie County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36029004700","Census Tract 47, Erie County, New York","448","175","97","89","0","17","0","17","0","17","0","17","0","17","351","161",
"1400000US36029004800","Census Tract 48, Erie County, New York","198","108","0","12","76","67","0","12","0","12","0","12","0","12","122","88",
"1400000US36029004900","Census Tract 49, Erie County, New York","343","172","0","17","46","73","0","17","0","17","0","17","0","17","297","163",
"1400000US36029005000","Census Tract 50, Erie County, New York","184","100","25","40","53","58","0","12","25","41","0","12","0","12","81","68",
"1400000US36029005100","Census Tract 51, Erie County, New York","201","142","47","76","44","73","0","12","0","12","0","12","0","12","110","105",
"1400000US36029005201","Census Tract 52.01, Erie County, New York","135","76","24","37","0","12","25","39","16","25","0","12","0","12","70","60",
"1400000US36029005202","Census Tract 52.02, Erie County, New York","265","59","38","29","10","17","9","15","9","15","0","12","0","12","199","56",
"1400000US36029005300","Census Tract 53, Erie County, New York","78","49","16","25","10","14","0","12","0","12","0","12","0","12","52","42",
"1400000US36029005400","Census Tract 54, Erie County, New York","267","101","53","40","27","41","25","37","51","41","38","47","0","12","73","51",
"1400000US36029005500","Census Tract 55, Erie County, New York","380","120","60","55","0","12","0","12","0","12","16","18","0","12","304","118",
"1400000US36029005600","Census Tract 56, Erie County, New York","254","106","0","12","22","35","20","24","24","38","0","12","0","12","188","100",
"1400000US36029005700","Census Tract 57, Erie County, New York","222","85","19","29","0","12","13","22","0","12","0","12","0","12","190","81",
"1400000US36029005801","Census Tract 58.01, Erie County, New York","122","87","0","12","0","12","0","12","0","12","10","15","0","12","112","85",
"1400000US36029005802","Census Tract 58.02, Erie County, New York","237","109","55","61","0","12","0","12","0","12","0","12","0","12","182","93",
"1400000US36029005900","Census Tract 59, Erie County, New York","188","119","63","70","0","12","0","12","0","12","0","12","0","12","125","92",
"1400000US36029006100","Census Tract 61, Erie County, New York","529","133","68","52","21","34","0","12","0","12","0","12","0","12","440","133",
"1400000US36029006201","Census Tract 62.01, Erie County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US36029006301","Census Tract 63.01, Erie County, New York","417","195","106","118","52","87","0","12","0","12","16","27","0","12","243","159",
"1400000US36029006302","Census Tract 63.02, Erie County, New York","149","101","38","48","0","12","0","12","0","12","36","58","0","12","75","77",
"1400000US36029006501","Census Tract 65.01, Erie County, New York","130","96","29","47","0","12","0","12","0","12","9","15","0","12","92","81",
"1400000US36029006601","Census Tract 66.01, Erie County, New York","334","120","52","59","45","50","0","12","0","12","0","12","0","12","237","116",
"1400000US36029006602","Census Tract 66.02, Erie County, New York","156","76","8","14","0","12","26","43","0","12","12","19","0","12","110","59",
"1400000US36029006701","Census Tract 67.01, Erie County, New York","429","151","97","87","63","73","0","12","0","12","59","60","0","12","210","115",
"1400000US36029006702","Census Tract 67.02, Erie County, New York","340","166","117","106","0","12","48","77","0","12","9","15","0","12","166","128",
"1400000US36029006800","Census Tract 68, Erie County, New York","652","212","164","136","46","68","0","12","0","12","0","12","0","12","442","179",
"1400000US36029006901","Census Tract 69.01, Erie County, New York","234","100","75","52","17","30","0","12","0","12","0","12","0","12","142","72",
"1400000US36029006902","Census Tract 69.02, Erie County, New York","270","102","159","79","0","12","0","12","0","12","0","12","0","12","111","72",
"1400000US36029007000","Census Tract 70, Erie County, New York","173","81","0","12","37","41","0","12","0","12","0","12","0","12","136","75",
"1400000US36029007101","Census Tract 71.01, Erie County, New York","276","99","29","27","39","44","0","12","0","12","0","12","0","12","208","83",
"1400000US36029007102","Census Tract 71.02, Erie County, New York","176","91","49","54","0","12","0","12","23","37","0","12","0","12","104","72",
"1400000US36029007202","Census Tract 72.02, Erie County, New York","109","56","39","35","30","35","0","12","0","12","17","27","0","12","23","22",
"1400000US36029007302","Census Tract 73.02, Erie County, New York","176","114","0","17","16","25","88","95","0","17","0","17","0","17","72","76",
"1400000US36029007303","Census Tract 73.03, Erie County, New York","232","136","112","124","0","17","0","17","0","17","0","17","0","17","120","112",
"1400000US36029007304","Census Tract 73.04, Erie County, New York","197","104","32","38","50","77","0","17","0","17","16","26","0","17","99","85",
"1400000US36029007600","Census Tract 76, Erie County, New York","62","58","0","12","0","12","0","12","28","40","0","12","0","12","34","41",
"1400000US36029007700","Census Tract 77, Erie County, New York","147","122","55","86","0","12","18","29","0","12","20","31","0","12","54","84",
"1400000US36029007800","Census Tract 78, Erie County, New York","203","151","113","106","0","17","0","17","0","17","0","17","0","17","90","103",
"1400000US36029007901","Census Tract 79.01, Erie County, New York","88","72","50","54","0","12","0","12","8","13","0","12","0","12","30","46",
